date,bid,offer,price
2024-02-16,12.71,12.71,12.71
2024-02-19,12.7,12.7,12.7
2024-02-20,12.74,12.74,12.74
2024-02-21,12.75,12.75,12.75
2024-02-22,12.87,12.87,12.87
2024-02-23,12.89,12.89,12.89
2024-02-26,12.84,12.84,12.84
2024-02-27,12.86,12.86,12.86
2024-02-28,12.77,12.77,12.77
2024-02-29,12.81,12.81,12.81
2024-03-01,12.86,12.86,12.86
2024-03-04,12.94,12.94,12.94
2024-03-05,12.83,12.83,12.83
2024-03-06,12.92,12.92,12.92
2024-03-07,12.97,12.97,12.97
2024-03-08,13.1,13.1,13.1
2024-03-11,13.08,13.08,13.08
2024-03-12,13.19,13.19,13.19
2024-03-13,13.14,13.14,13.14
2024-03-14,13.17,13.17,13.17
2024-03-15,12.99,12.99,12.99
2024-03-18,13.04,13.04,13.04
2024-03-19,12.92,12.92,12.92
2024-03-20,12.93,12.93,12.93
2024-03-21,13.18,13.18,13.18
2024-03-22,13.06,13.06,13.06
2024-03-25,13.04,13.04,13.04
2024-03-26,13.07,13.07,13.07
2024-03-27,13.03,13.03,13.03
2024-03-28,13.09,13.09,13.09
2024-04-02,13.24,13.24,13.24
2024-04-03,13.15,13.15,13.15
2024-04-05,13.16,13.16,13.16
2024-04-08,13.19,13.19,13.19
2024-04-09,13.27,13.27,13.27
2024-04-10,13.31,13.31,13.31
2024-04-11,13.27,13.27,13.27
2024-04-12,13.12,13.12,13.12
2024-04-15,12.99,12.99,12.99
2024-04-16,12.73,12.73,12.73
2024-04-17,12.77,12.77,12.77
2024-04-18,12.85,12.85,12.85
2024-04-19,12.66,12.66,12.66
2024-04-22,12.77,12.77,12.77
2024-04-23,12.88,12.88,12.88
2024-04-24,13.08,13.08,13.08
2024-04-25,13.03,13.03,13.03
2024-04-26,13.14,13.14,13.14
2024-04-29,13.25,13.25,13.25
2024-04-30,13.21,13.21,13.21
2024-05-02,13.27,13.27,13.27
2024-05-03,13.38,13.38,13.38
2024-05-06,13.46,13.46,13.46
2024-05-07,13.5,13.5,13.5
2024-05-08,13.45,13.45,13.45
2024-05-09,13.42,13.42,13.42
2024-05-10,13.57,13.57,13.57
2024-05-13,13.62,13.62,13.62
2024-05-14,13.66,13.66,13.66
2024-05-16,13.89,13.89,13.89
2024-05-17,13.91,13.91,13.91
2024-05-20,13.95,13.95,13.95
2024-05-21,13.85,13.85,13.85
2024-05-22,13.89,13.89,13.89
2024-05-23,13.86,13.86,13.86
2024-05-24,13.74,13.74,13.74
2024-05-27,13.85,13.85,13.85
2024-05-28,13.84,13.84,13.84
2024-05-29,13.64,13.64,13.64
2024-05-30,13.49,13.49,13.49
2024-05-31,13.46,13.46,13.46
2024-06-03,13.71,13.71,13.71
2024-06-04,13.49,13.49,13.49
2024-06-05,13.63,13.63,13.63
2024-06-06,13.75,13.75,13.75
2024-06-07,13.78,13.78,13.78
2024-06-11,13.66,13.66,13.66
2024-06-12,13.73,13.73,13.73
2024-06-13,13.82,13.82,13.82
2024-06-14,13.81,13.81,13.81
2024-06-17,13.77,13.77,13.77
2024-06-18,13.87,13.87,13.87
2024-06-19,14.03,14.03,14.03
2024-06-20,14.01,14.01,14.01
2024-06-21,13.91,13.91,13.91
2024-06-24,13.84,13.84,13.84
2024-06-25,13.94,13.94,13.94
2024-06-26,13.97,13.97,13.97
2024-06-27,13.86,13.86,13.86
2024-06-28,13.91,13.91,13.91
2024-07-02,13.84,13.84,13.84
2024-07-03,14.01,14.01,14.01
2024-07-04,14.15,14.15,14.15
2024-07-05,14.16,14.16,14.16
2024-07-08,14.12,14.12,14.12
2024-07-09,14.22,14.22,14.22
2024-07-10,14.21,14.21,14.21
2024-07-11,14.39,14.39,14.39
2024-07-12,14.42,14.42,14.42
2024-07-15,14.38,14.38,14.38
2024-07-16,14.31,14.31,14.31
