date,bid,offer,price
2024-07-25,11.17,11.17,11.17
2024-07-26,11.19,11.19,11.19
2024-07-29,11.21,11.21,11.21
2024-07-30,11.23,11.23,11.23
2024-07-31,11.29,11.29,11.29
2024-08-01,11.33,11.33,11.33
2024-08-02,11.44,11.44,11.44
2024-08-05,11.47,11.47,11.47
2024-08-06,11.4,11.4,11.4
2024-08-07,11.36,11.36,11.36
2024-08-08,11.34,11.34,11.34
2024-08-09,11.38,11.38,11.38
2024-08-12,11.38,11.38,11.38
2024-08-13,11.43,11.43,11.43
2024-08-14,11.47,11.47,11.47
2024-08-15,11.41,11.41,11.41
2024-08-16,11.43,11.43,11.43
2024-08-19,11.45,11.45,11.45
2024-08-20,11.5,11.5,11.5
2024-08-21,11.51,11.51,11.51
2024-08-22,11.48,11.48,11.48
2024-08-23,11.53,11.53,11.53
2024-08-26,11.53,11.53,11.53
2024-08-27,11.52,11.52,11.52
2024-08-28,11.51,11.51,11.51
2024-08-29,11.48,11.48,11.48
2024-08-30,11.46,11.46,11.46
2024-09-02,11.45,11.45,11.45
2024-09-03,11.48,11.48,11.48
2024-09-04,11.55,11.55,11.55
2024-09-05,11.57,11.57,11.57
2024-09-09,11.59,11.59,11.59
2024-09-10,11.6,11.6,11.6
2024-09-11,11.62,11.62,11.62
2024-09-12,11.61,11.61,11.61
2024-09-13,11.64,11.64,11.64
2024-09-16,11.68,11.68,11.68
2024-09-17,11.66,11.66,11.66
2024-09-19,11.61,11.61,11.61
2024-09-20,11.6,11.6,11.6
2024-09-23,11.6,11.6,11.6
2024-09-24,11.63,11.63,11.63
2024-09-25,11.59,11.59,11.59
2024-09-26,11.59,11.59,11.59
2024-09-27,11.6,11.6,11.6
2024-09-30,11.58,11.58,11.58
2024-10-02,11.55,11.55,11.55
2024-10-03,11.51,11.51,11.51
2024-10-04,11.44,11.44,11.44
2024-10-07,11.4,11.4,11.4
2024-10-08,11.4,11.4,11.4
2024-10-09,11.38,11.38,11.38
2024-10-10,11.36,11.36,11.36
2024-10-14,11.34,11.34,11.34
2024-10-15,11.39,11.39,11.39
2024-10-16,11.41,11.41,11.41
2024-10-17,11.37,11.37,11.37
2024-10-18,11.38,11.38,11.38
2024-10-21,11.32,11.32,11.32
2024-10-22,11.29,11.29,11.29
2024-10-23,11.26,11.26,11.26
2024-10-24,11.29,11.29,11.29
2024-10-25,11.28,11.28,11.28
2024-10-28,11.27,11.27,11.27
2024-10-29,11.25,11.25,11.25
2024-10-30,11.25,11.25,11.25
2024-10-31,11.25,11.25,11.25
2024-11-01,11.22,11.22,11.22
2024-11-04,11.26,11.26,11.26
2024-11-05,11.26,11.26,11.26
2024-11-06,11.16,11.16,11.16
2024-11-07,11.21,11.21,11.21
2024-11-08,11.24,11.24,11.24
2024-11-11,11.21,11.21,11.21
2024-11-12,11.16,11.16,11.16
2024-11-13,11.14,11.14,11.14
2024-11-14,11.14,11.14,11.14
2024-11-15,11.14,11.14,11.14
2024-11-18,11.15,11.15,11.15
2024-11-19,11.18,11.18,11.18
2024-11-20,11.15,11.15,11.15
2024-11-21,11.15,11.15,11.15
2024-11-22,11.15,11.15,11.15
2024-11-25,11.23,11.23,11.23
2024-11-26,11.22,11.22,11.22
2024-11-27,11.27,11.27,11.27
2024-11-28,11.28,11.28,11.28
2024-11-29,11.33,11.33,11.33
2024-12-02,11.31,11.31,11.31
2024-12-03,11.32,11.32,11.32
2024-12-04,11.34,11.34,11.34
2024-12-05,11.35,11.35,11.35
2024-12-06,11.35,11.35,11.35
2024-12-09,11.34,11.34,11.34
2024-12-10,11.31,11.31,11.31
2024-12-11,11.29,11.29,11.29
2024-12-12,11.25,11.25,11.25
2024-12-13,11.22,11.22,11.22
2024-12-16,11.22,11.22,11.22
