date,bid,offer,price
2022-10-05,29.33,29.33,29.33
2022-10-06,29.05,29.05,29.05
2022-10-07,28.23,28.23,28.23
2022-10-10,28.0,28.0,28.0
2022-10-11,27.78,27.78,27.78
2022-10-12,27.71,27.71,27.71
2022-10-13,28.4,28.4,28.4
2022-10-14,27.74,27.74,27.74
2022-10-17,28.48,28.48,28.48
2022-10-18,28.79,28.79,28.79
2022-10-19,28.58,28.58,28.58
2022-10-20,28.37,28.37,28.37
2022-10-21,29.02,29.02,29.02
2022-10-24,29.33,29.33,29.33
2022-10-25,29.83,29.83,29.83
2022-10-26,29.63,29.63,29.63
2022-10-27,29.47,29.47,29.47
2022-10-28,30.15,30.15,30.15
2022-10-31,29.94,29.94,29.94
2022-11-01,29.84,29.84,29.84
2022-11-02,29.1,29.1,29.1
2022-11-03,28.8,28.8,28.8
2022-11-04,29.18,29.18,29.18
2022-11-07,29.44,29.44,29.44
2022-11-08,29.61,29.61,29.61
2022-11-09,28.99,28.99,28.99
2022-11-10,30.61,30.61,30.61
2022-11-11,30.9,30.9,30.9
2022-11-14,30.62,30.62,30.62
2022-11-15,30.85,30.85,30.85
2022-11-16,30.59,30.59,30.59
2022-11-17,30.49,30.49,30.49
2022-11-18,30.61,30.61,30.61
2022-11-21,30.42,30.42,30.42
2022-11-22,30.87,30.87,30.87
2022-11-23,31.07,31.07,31.07
2022-11-24,31.04,31.04,31.04
2022-11-25,31.06,31.06,31.06
2022-11-28,30.59,30.59,30.59
2022-11-29,30.51,30.51,30.51
2022-11-30,31.42,31.42,31.42
2022-12-01,31.35,31.35,31.35
2022-12-02,31.32,31.32,31.32
2022-12-05,30.7,30.7,30.7
2022-12-06,30.26,30.26,30.26
2022-12-07,30.25,30.25,30.25
2022-12-08,30.47,30.47,30.47
2022-12-09,30.26,30.26,30.26
2022-12-12,30.64,30.64,30.64
2022-12-13,30.89,30.89,30.89
2022-12-14,30.69,30.69,30.69
2022-12-15,29.94,29.94,29.94
2022-12-16,29.62,29.62,29.62
2022-12-19,29.33,29.33,29.33
2022-12-20,29.41,29.41,29.41
2022-12-21,29.86,29.86,29.86
2022-12-22,29.44,29.44,29.44
2022-12-23,29.63,29.63,29.63
2022-12-28,29.13,29.13,29.13
2022-12-29,29.65,29.65,29.65
2022-12-30,29.59,29.59,29.59
2023-01-03,29.5,29.5,29.5
2023-01-04,29.75,29.75,29.75
2023-01-05,29.38,29.38,29.38
2023-01-06,30.04,30.04,30.04
2023-01-09,30.04,30.04,30.04
2023-01-10,30.25,30.25,30.25
2023-01-11,30.65,30.65,30.65
2023-01-12,30.76,30.76,30.76
2023-01-13,30.9,30.9,30.9
2023-01-16,30.91,30.91,30.91
2023-01-17,30.88,30.88,30.88
2023-01-18,30.43,30.43,30.43
2023-01-19,30.22,30.22,30.22
2023-01-20,30.77,30.77,30.77
2023-01-26,31.45,31.45,31.45
2023-01-27,31.54,31.54,31.54
2023-01-30,31.14,31.14,31.14
2023-01-31,31.61,31.61,31.61
2023-02-01,31.94,31.94,31.94
2023-02-02,32.42,32.42,32.42
2023-02-03,32.08,32.08,32.08
2023-02-06,31.87,31.87,31.87
2023-02-07,32.28,32.28,32.28
2023-02-08,31.94,31.94,31.94
2023-02-09,31.67,31.67,31.67
2023-02-10,31.72,31.72,31.72
2023-02-13,32.08,32.08,32.08
2023-02-14,32.09,32.09,32.09
2023-02-15,32.2,32.2,32.2
2023-02-16,31.77,31.77,31.77
2023-02-17,31.64,31.64,31.64
2023-02-20,31.61,31.61,31.61
2023-02-21,31.01,31.01,31.01
2023-02-22,30.96,30.96,30.96
2023-02-23,31.12,31.12,31.12
2023-02-24,30.8,30.8,30.8
2023-02-27,30.89,30.89,30.89
2023-02-28,30.81,30.81,30.81
2023-03-01,30.67,30.67,30.67
2023-03-02,30.91,30.91,30.91
2023-03-03,31.4,31.4,31.4
2023-03-06,31.4,31.4,31.4
2023-03-07,30.93,30.93,30.93
2023-03-08,30.97,30.97,30.97
2023-03-09,30.4,30.4,30.4
2023-03-10,29.93,29.93,29.93
2023-03-13,29.86,29.86,29.86
2023-03-14,30.37,30.37,30.37
2023-03-15,30.15,30.15,30.15
2023-03-16,30.68,30.68,30.68
2023-03-17,30.33,30.33,30.33
2023-03-20,30.57,30.57,30.57
2023-03-21,30.98,30.98,30.98
2023-03-22,30.48,30.48,30.48
2023-03-23,30.57,30.57,30.57
2023-03-24,30.72,30.72,30.72
2023-03-27,30.78,30.78,30.78
2023-03-28,30.74,30.74,30.74
2023-03-29,31.18,31.18,31.18
2023-03-30,31.36,31.36,31.36
2023-03-31,31.82,31.82,31.82
2023-04-03,31.94,31.94,31.94
2023-04-04,31.75,31.75,31.75
2023-04-06,31.77,31.77,31.77
2023-04-11,31.81,31.81,31.81
2023-04-12,31.69,31.69,31.69
2023-04-13,32.1,32.1,32.1
2023-04-14,32.04,32.04,32.04
2023-04-17,32.14,32.14,32.14
2023-04-18,32.17,32.17,32.17
2023-04-19,32.16,32.16,32.16
2023-04-20,31.97,31.97,31.97
2023-04-21,31.99,31.99,31.99
2023-04-24,32.01,32.01,32.01
2023-04-25,31.5,31.5,31.5
2023-04-26,31.39,31.39,31.39
